ID,data,No
3H,-0.0656344960479042,3
3V,0.211395426095618,3
4H,-0.0306834256360078,3
4V,-0.0970915825149105,3
3H,0.0827500659481038,3
3V,-0.337767760398406,3
4H,0.053720186888454,3
4V,0.163156791998012,3
3H,0.0547369830738523,3
3V,-0.244427742250996,3
4H,-0.0506904292563601,3
4V,0.144026240805169,3
3H,-0.0901223096207585,3
3V,0.153047292758964,3
4H,-0.191169841291585,3
4V,-0.106760102355865,3
3H,0.0326461086626747,3
3V,0.150989660677291,3
4H,-0.0155541378669276,3
4V,-0.300871428459245,3
3H,0.0377815355688623,3
3V,-0.0516962039342629,3
4H,-0.053218951076321,3
4V,0.278328783369781,3
3H,-0.00747975073852295,3
3V,-0.945843563366534,3
4H,0.00916320900195695,3
4V,0.101878296272366,3
3H,-0.0485936613972056,3
3V,-0.133485561752988,3
4H,-0.0530754888454012,3
4V,0.0571188796719682,3
3H,-0.10069811752495,3
3V,0.211189055916335,3
4H,0.0572589219178082,3
4V,0.15832860526839,3
3H,-0.0307843424351297,3
3V,-0.0792344834462151,3
4H,0.107817403131115,3
4V,-0.479575069363817,3
3H,-0.0282776198003992,3
3V,0.0819406265737052,3
4H,0.12346674148728,3
4V,0.112785747047714,3
3H,0.0132327311776447,3
3V,-0.0367525750697211,3
4H,0.0719518454011742,3
4V,-0.00981375673956262,3
3H,0.0580243881836327,3
3V,-0.183402866294821,3
4H,-0.0111008311154599,3
4V,0.113338407415507,3
3H,-0.0531801709381237,3
3V,0.0346636463844621,3
4H,0.13873949148728,3
4V,0.17403995000994,3
3H,0.0489916479840319,3
3V,-0.0320424792131474,3
4H,0.0900340640900196,3
4V,-0.273736411719682,3
3H,0.0630378334530938,3
3V,0.198218083177291,3
4H,0.0147462808219178,3
4V,0.190850542296223,3
3H,-0.0445011774850299,3
3V,-0.101425347430279,3
4H,0.0145968409980431,3
4V,-0.096034847306163,3
3H,0.0390684418363273,3
3V,-0.147172760408367,3
4H,-0.0143048209393346,3
4V,0.00453719325049702,3
3H,-0.0368834242714571,3
3V,0.204967601982072,3
4H,-0.0304443219178082,3
4V,0.0767049201789264,3
3H,0.247888805748503,3
3V,-0.32515490061753,3
4H,0.217739359980431,3
4V,-0.221294408687873,3
3H,-0.0354928336127744,3
3V,0.136574096683267,3
4H,-0.110729372896282,3
4V,-0.193187681411531,3
3H,-0.115640868023952,3
3V,0.300456297878486,3
4H,-0.00113618365949119,3
4V,0.176815398230616,3
3H,-0.0204707950499002,3
3V,-0.338150152201195,3
4H,0.0288773105675147,3
4V,0.228947668528827,3
3H,-0.0229165268662675,3
3V,-0.00595486066733068,3
4H,0.0391946360078278,3
4V,0.0658946404572565,3
3H,-0.0502953052295409,3
3V,0.290769038874502,3
4H,-0.125254923776908,3
4V,-0.27031720526839,3
3H,-0.0580838327345309,3
3V,0.198114898087649,3
4H,0.004853364481409,3
4V,-0.329804109691849,3
3H,-0.0181165494610778,3
3V,-0.172969032818725,3
4H,-0.115188657240705,3
4V,0.467053189184891,3
3H,0.023466990499002,3
3V,-0.547409513994024,3
4H,0.0190979684931507,3
4V,-0.0857104228528827,3
3H,0.0271996285828343,3
3V,0.243073248615538,3
4H,-0.0827183723091977,3
4V,0.38579389554672,3
3H,-0.0544426808782435,3
3V,0.0109735637450199,3
4H,-0.0865918525440313,3
4V,-0.467440834035785,3
3H,0.00915854451097805,3
3V,0.0350581776095618,3
4H,0.0682756257338552,3
4V,-0.174615863777336,3
3H,0.0507237872255489,3
3V,0.213513755288845,3
4H,0.156092443835616,3
4V,0.00416065541749503,3
3H,0.0297002521357285,3
3V,-0.179311880976096,3
4H,0.028709937964775,3
4V,0.126936281739563,3
3H,0.0479548040718563,3
3V,-0.0387859283067729,3
4H,-0.055609988258317,3
4V,0.274569478230616,3
3H,0.0579816946107784,3
3V,-0.162601966165339,3
4H,0.0208852687866928,3
4V,0.0184144343538767,3
3H,0.167679780518962,3
3V,-0.0226951240338645,3
4H,-0.00604976506849315,3
4V,-0.0418073261630219,3
3H,0.134616657884232,3
3V,0.0252191758266932,3
4H,-0.0504692583170255,3
4V,0.465607769761431,3
3H,0.0298649273453094,3
3V,-0.2359119375,3
4H,0.0541386183953033,3
4V,-0.313376128429423,3
3H,-0.0103280219560878,3
3V,0.182303300527888,3
4H,-0.147933911448141,3
4V,0.38485862415507,3
3H,0.140294903073852,3
3V,-0.159391088964143,3
4H,-0.112014555381605,3
4V,-0.00276278215705766,3
3H,-0.109102652295409,3
3V,-0.0693894119521912,3
4H,0.172608533170254,3
4V,0.430425775139165,3
3H,-0.0223005196007984,3
3V,0.339781956454183,3
4H,0.069010869667319,3
4V,-0.220863212137177,3
3H,0.0245160325748503,3
3V,-0.246782790179283,3
4H,-0.00661165880626223,3
4V,-0.0566805705666004,3
3H,0.00253494163672655,3
3V,-0.0514534154880478,3
4H,0.119647059589041,3
4V,0.261809704244533,3
3H,-0.0337850906986028,3
3V,0.0735765646015936,3
4H,-0.0126490276908023,3
4V,0.408501556153081,3
3H,-0.0043021291017964,3
3V,0.018160101752988,3
4H,-0.0386874226027397,3
4V,-0.399736902385686,3
3H,0.0426303056287425,3
3V,0.248499570388446,3
4H,-0.111099983659491,3
4V,0.225929292673956,3
3H,-0.00455219145708582,3
3V,-0.142055993904382,3
4H,0.0472524313111546,3
4V,0.0908493816799205,3
3H,-0.00785179473053892,3
3V,0.26724890814741,3
4H,0.0996520111545988,3
4V,0.0188820700497018,3
3H,-0.0122492327345309,3
3V,0.102978245438247,3
4H,0.0713241981409002,3
4V,-0.152412278011928,3
3H,0.0241683849101796,3
3V,-0.0657354458366534,3
4H,0.00176294892367906,3
4V,-0.3046185872167,3
3H,-0.00577810690618762,3
3V,0.429443729641434,3
4H,0.000549497553816046,3
4V,0.371017822196819,3
3H,-0.00914480007984032,3
3V,-0.339206281942231,3
4H,0.131434872896282,3
4V,-0.231205856163022,3
3H,0.0117811497005988,3
3V,-0.235602382231076,3
4H,0.0377719688845401,3
4V,0.287311032644135,3
3H,0.0478633178443114,3
3V,0.106607932709163,3
4H,0.0119487673189824,3
4V,0.110957716600398,3
3H,0.103968771656687,3
3V,0.211480402051793,3
4H,-0.00812996741682975,3
4V,-0.510821636312127,3
3H,0.0860496692215569,3
3V,-0.0144524562848606,3
4H,-0.00225997113502936,3
4V,0.331785009274354,3
3H,0.0812862863073852,3
3V,-0.309045887211155,3
4H,0.0614791025440313,3
4V,0.00263021132206759,3
3H,-0.00985839265469061,3
3V,0.0749847375896414,3
4H,-0.0518859478473581,3
4V,-0.0787748388966203,3
3H,-0.048544868742515,3
3V,0.20445774624502,3
4H,-0.0687666703522505,3
4V,-0.124730674095427,3
3H,-0.0410917907385229,3
3V,-0.233320170836653,3
4H,0.0274068227005871,3
4V,-0.230859684284294,3
3H,-0.00303352007984032,3
3V,0.326034060687251,3
4H,-0.0181364580234834,3
4V,0.0591898377534791,3
3H,0.00815829508982036,3
3V,0.0364845597310757,3
4H,-0.00731103718199609,3
4V,-0.271531843439364,3
3H,-0.0743683812375249,3
3V,-0.209551181952191,3
4H,-0.0387711089041096,3
4V,0.173809168757455,3
3H,-0.102643724630739,3
3V,0.172895248237052,3
4H,0.307767887475538,3
4V,0.0213356391550696,3
3H,0.053017041996008,3
3V,0.00141376867529881,3
4H,-0.0110888759295499,3
4V,-0.142810563270378,3
3H,0.000119705229540922,3
3V,0.159220189003984,3
4H,0.00595921917808219,3
4V,-0.226681328976143,3
3H,-0.161566954251497,3
3V,-0.0780751686155378,3
4H,-0.640003385909981,3
4V,-0.646144474940358,3
3H,-0.0716176953293413,3
3V,-0.236743487928287,3
4H,-0.0672842272994129,3
4V,-0.0806150157256461,3
3H,0.0520289907385229,3
3V,0.279175890567729,3
4H,-0.0146634765166341,3
4V,0.225589193986083,3
3H,0.0427217918562874,3
3V,0.072186600747012,3
4H,0.00599508473581213,3
4V,-0.384098435934394,3
3H,-0.0380910424750499,3
3V,0.363441690537849,3
4H,0.0718801142857143,3
4V,-0.115068227445328,3
3H,-0.0613590396806387,3
3V,0.0150948976195219,3
4H,0.0259602452054795,3
4V,0.0978335511630219,3
3H,0.027193529500998,3
3V,-0.305106644671315,3
4H,0.0674985386497065,3
4V,0.360511202017893,3
3H,-0.0514846261876247,3
3V,-0.108630094571713,3
4H,0.0874397887475538,3
4V,0.0709536084393638,3
3H,-0.0197328061477046,3
3V,0.107943269163347,3
4H,0.0547244225048924,3
4V,-0.292970207157058,3
3H,-0.0869263907385229,3
3V,0.273233643346614,3
4H,-0.00405324902152642,3
4V,0.0175034557256461,3
3H,0.0345185267864271,3
3V,-0.0643879699601594,3
4H,-0.0178973543052838,3
4V,0.362357452037773,3
3H,0.068966140998004,3
3V,-0.326174612091633,3
4H,0.0449450804305284,3
4V,-0.177409531570577,3
3H,-0.0648904080638723,3
3V,0.229155400936255,3
4H,0.0386088318982388,3
4V,-0.0672843617992048,3
3H,-0.108206087265469,3
3V,0.20238190502988,3
4H,0.148704138943249,3
4V,-0.151859617644135,3
3H,-0.0309673148902196,3
3V,0.118553124262948,3
4H,0.143270506947162,3
4V,-0.262646765218688,3
3H,0.00380964974051896,3
3V,0.143147593864542,3
4H,0.0529490773972603,3
4V,0.0274695619184891,3
3H,-0.0461113350898203,3
3V,-0.0766245076494024,3
4H,-0.0486700028375734,3
4V,-0.136767738369781,3
3H,-0.161591350578842,3
3V,-0.166923600507968,3
4H,-0.0997425570450098,3
4V,-0.0138949409940358,3
3H,-0.025069502754491,3
3V,0.106031310149402,3
4H,0.00732808796477495,3
4V,-0.0233873383001988,3
3H,0.0862875334131736,3
3V,-0.0948032925597609,3
4H,-0.239725828864971,3
4V,-0.205686308190855,3
3H,-0.0652685511377245,3
3V,0.100210457151394,3
4H,0.155094185812133,3
4V,0.143382482574553,3
3H,-0.0561321265469062,3
3V,-0.305179481205179,3
4H,-0.0661544622309198,3
4V,0.0393912355666004,3
3H,0.00233977101796408,3
3V,-0.239863319462151,3
4H,-0.0864364351272016,3
4V,0.160156635715706,3
3H,0.0443502467065868,3
3V,0.130279806215139,3
4H,-0.114698494618395,3
4V,0.394970486928429,3
3H,-0.0421164364870259,3
3V,-0.141995296792829,3
4H,0.170193585616438,3
4V,-0.0780217632306163,3
3H,-0.0541926185229541,3
3V,0.272165374183267,3
4H,-0.177032833953033,3
4V,-0.198665699562624,3
3H,0.0184840406387226,3
3V,-0.0618447609860558,3
4H,0.0281420666340509,3
4V,0.194330480656064,3
3H,0.0525840071856287,3
3V,-0.330666198346614,3
4H,0.0634038874755382,3
4V,0.449556326332008,3
3H,0.0988394438323353,3
3V,-0.250637056762948,3
4H,0.0667632947162427,3
4V,0.210600558956262,3
3H,0.141789178123752,3
3V,0.279782861683267,3
4H,-0.112391143737769,3
4V,-0.262847180516899,3
3H,0.114166436487026,3
3V,0.12925402502988,3
4H,0.0137898659491194,3
4V,-0.18640392722664,3
3H,0.00755448598802395,3
3V,-0.363667217898406,3
4H,-0.00658177084148728,3
4V,0.446550096858847,3
3H,0.018063203992016,3
3V,-0.210097455956175,3
4H,0.0375747083170254,3
4V,-0.0966239468190855,3
3H,-0.0880608199600798,3
3V,0.118389242061753,3
4H,-0.0595193340508806,3
4V,0.312265773866799,3
3H,0.0314994812774451,3
3V,-0.034761709810757,3
4H,-0.0564528288649706,3
4V,-0.234139207345924,3
3H,0.0345490221956088,3
3V,0.150516223207171,3
4H,-0.0559865766144814,3
4V,-0.0244562198906561,3
3H,0.00334002043912176,3
3V,0.00680974189243028,3
4H,-0.0557594280821918,3
4V,-0.0543788312326044,3
3H,-0.060694239760479,3
3V,-0.388140293276892,3
4H,0.0395174260273973,3
4V,0.0230361325944334,3
3H,-0.148124577884232,3
3V,0.151821211105578,3
4H,0.0877147580234834,3
4V,0.164523259940358,3
3H,-0.131998605508982,3
3V,0.201835631025896,3
4H,0.0700509708414873,3
4V,-0.413152580984095,3
3H,0.091361969500998,3
3V,0.0157504264243028,3
4H,0.0289311089041096,3
4V,0.00752520315109344,3
3H,-0.10705945988024,3
3V,0.00232422534860558,3
4H,-0.0729091422700587,3
4V,0.199917816242545,3
3H,-0.0914946030339321,3
3V,-0.135215429432271,3
4H,-0.0410963925636008,3
4V,-0.151294810894632,3
3H,-0.0443547995209581,3
3V,0.3075821387749,3
4H,0.0592972811154599,3
4V,-0.00898172959244533,3
3H,0.0681793594411178,3
3V,0.254909185368526,3
4H,-0.0999517727984345,3
4V,-0.376069677624254,3
3H,0.0182888700199601,3
3V,0.0176198974601594,3
4H,-0.00341364657534247,3
4V,-0.424618765318091,3
3H,-0.116921675209581,3
3V,0.662514568296813,3
4H,0.0654243138943249,3
4V,0.0982768940954274,3
3H,0.0767241730938124,3
3V,-0.269447091633466,3
4H,0.0914746639921722,3
4V,-0.129832154413519,3
3H,-0.0194034557285429,3
3V,0.154637557081673,3
4H,0.0612399988258317,3
4V,0.109973859681909,3
3H,0.0213201136926148,3
3V,0.28344289750996,3
4H,0.0540310217221135,3
4V,-0.0672418494632207,3
3H,0.00155908854291418,3
3V,0.303296922699203,3
4H,-0.0694660487279844,3
4V,-0.530796361033797,3
3H,-0.0335228301796407,3
3V,-0.0882965622011952,3
4H,-0.0124756774951076,3
4V,0.280666961848907,3
3H,0.070289641756487,3
3V,-0.49891252186255,3
4H,0.00745361741682975,3
4V,0.620401258270378,3
3H,0.0325180279441118,3
3V,0.204809789492032,3
4H,-0.09962300518591,3
4V,0.0826262812624255,3
3H,-0.0369078205988024,3
3V,0.0230704980776892,3
4H,-0.10246236183953,3
4V,-0.0189478357852883,3
3H,-0.00522309045908183,3
3V,-0.110875887699203,3
4H,0.0506058609589041,3
4V,-0.402032568528827,3
3H,0.00595042746506986,3
3V,0.229780581185259,3
4H,-0.037916313111546,3
4V,0.572957491312127,3
3H,0.0140317108982036,3
3V,-0.1715305112749,3
4H,-0.110376694911937,3
4V,-0.212178549214712,3
3H,-0.0181775402794411,3
3V,-0.15397083690239,3
4H,-0.025710068297456,3
4V,0.167152951580517,3
3H,-0.0910188746506986,3
3V,0.0886233785557769,3
4H,-0.112803597651663,3
4V,-0.104264020914513,3
3H,-0.0540889341317365,3
3V,0.0420019271713147,3
4H,-0.0542889402152642,3
4V,-0.184339042335984,3
3H,0.0342623653493014,3
3V,0.165459852071713,3
4H,0.0267492874755382,3
4V,0.20787976945328,3
3H,-0.0511308794411178,3
3V,-0.416145940547809,3
4H,0.0414003678082192,3
4V,0.0418873170079523,3
3H,-0.00632702427145708,3
3V,0.103627704531873,3
4H,0.0387403389432485,3
4V,-0.360564821371769,3
3H,-0.0794245200798403,3
3V,0.118474218017928,3
4H,-0.0448562985322896,3
4V,0.26875136139165,3
3H,0.0346527065868263,3
3V,-0.338411149780876,3
4H,-0.0120273580234834,3
4V,-0.0662215533996024,3
3H,-0.00498522626746507,3
3V,0.0909844961952191,3
4H,-0.208134250097847,3
4V,0.070334142972167,3
3H,-0.085547998243513,3
3V,0.00723462167330677,3
4H,-0.0242933787671233,3
4V,-0.118165554781312,3
3H,0.0779561876247505,3
3V,-0.337664575308765,3
4H,-0.0615816036203523,3
4V,-0.0239825110039761,3
3H,0.0470582390419162,3
3V,0.0469305326294821,3
4H,0.0594945416829746,3
4V,0.382599397157058,3
3H,0.21798500750499,3
3V,-0.310775754890438,3
4H,-0.0727895904109589,3
4V,-0.188991106530815,3
3H,0.0783587270259481,3
3V,0.210491039133466,3
4H,-0.0458904221135029,3
4V,-0.191134942902584,3
3H,-0.000618283672654686,3
3V,0.166971210149402,3
4H,0.121685418786693,3
4V,0.298631460397614,3
3H,0.0776695307784431,3
3V,-0.294065840079681,3
4H,0.0680783651663405,3
4V,-0.37062809861829,3
3H,0.00841445652694611,3
3V,0.0899344361653386,3
4H,-0.0868309562622309,3
4V,0.363602456163022,3
3H,0.0175874756087824,3
3V,0.0890300492031872,3
4H,0.0388300028375734,3
4V,-0.27758681472167,3
3H,-0.0524116866267465,3
3V,0.14921730501992,3
4H,0.0220090562622309,3
4V,-0.180537224860835,3
3H,-0.0287716454291417,3
3V,0.243856241354582,3
4H,-0.179423871135029,3
4V,-0.0809429680318091,3
3H,0.126492680878244,3
3V,-0.462658137131474,3
4H,-0.120263633659491,3
4V,0.131715882942346,3
3H,0.0756751310179641,3
3V,-0.206868369621514,3
4H,-0.014681409295499,3
4V,0.403357563499006,3
3H,-0.0477336908582834,3
3V,0.263327874741036,3
4H,0.0300369636007828,3
4V,-0.237521974652087,3
3H,0.00488308814371258,3
3V,0.172719226613546,3
4H,-0.0246938774951076,3
4V,-0.379992958916501,3
3H,-0.152546412215569,3
3V,-0.0127832857171315,3
4H,-0.037294643444227,3
4V,0.287122763727634,3
3H,0.0376412566866267,3
3V,-0.753045258227092,3
4H,0.122707587181996,3
4V,-0.00916392531809145,3
3H,-0.0762468984431138,3
3V,0.128580287091633,3
4H,-0.28874209109589,3
4V,0.188336241282306,3
3H,0.0396234582834331,3
3V,-0.0285706044322709,3
4H,0.0171313404109589,3
4V,0.0742938634095427,3
3H,0.106804844710579,3
3V,0.00616028279880478,3
4H,0.0541804615459883,3
4V,-0.238937028121272,3
3H,0.0610922263473054,3
3V,0.375131954223108,3
4H,0.030527126223092,3
4V,-0.0594074332604374,3
3H,0.0357383431536926,3
3V,-0.119428110717131,3
4H,0.0644798542074364,3
4V,-0.323008209125249,3
3H,-0.0416163117764471,3
3V,-0.0148712663545817,3
4H,0.0471448346379648,3
4V,0.00689359130218688,3
3H,0.0704360197205589,3
3V,0.0797373214243028,3
4H,0.161842888258317,3
4V,0.163545476212724,3
3H,0.0805787928143712,3
3V,0.0366727207768924,3
4H,-0.0066953451076321,3
4V,-0.43476706723658,3
3H,-0.101826447664671,3
3V,0.352935020527888,3
4H,0.146366900097847,3
4V,0.305214799284294,3
3H,-0.151796225149701,3
3V,-0.563943407181275,3
4H,0.166720604109589,3
4V,-0.0937938398807157,3
3H,0.0450943346906188,3
3V,0.0676950144920319,3
4H,-0.0725803746575343,3
4V,0.4137609394334,3
3H,-0.00822383872255489,3
3V,0.123827703256972,3
4H,0.146313101761252,3
4V,-0.167188351361829,3
3H,-0.0496122080638722,3
3V,-0.241811696743028,3
4H,0.0115124030332681,3
4V,-0.444982174254473,3
3H,-0.114524736047904,3
3V,0.33363940876494,3
4H,-0.00373045900195695,3
4V,-0.0941278653777336,3
3H,-0.0251365926546906,3
3V,0.122152462978088,3
4H,-0.040976840704501,3
4V,-0.113191611471173,3
3H,-0.00253339536926147,3
3V,-0.190996074950199,3
4H,-0.0276109428571429,3
4V,0.154727203091451,3
3H,-0.160328840638723,3
3V,-0.216416025268924,3
4H,-0.0316996164383562,3
4V,-0.00586010949304175,3
3H,-0.0452452654690619,3
3V,0.282459604302789,3
4H,-0.0182081891389433,3
4V,-0.384875804363817,3
3H,0.0401479793213573,3
3V,0.419841446593625,3
4H,-0.0375755903131115,3
4V,-0.0924395183200795,3
3H,0.028943965988024,3
3V,-0.324183746832669,3
4H,-0.033618423776908,3
4V,0.220931056600398,3
3H,0.162336984830339,3
3V,-0.251007309143426,3
4H,-0.141143365851272,3
4V,0.0832518199204771,3
3H,-0.0855723945708583,3
3V,0.270040975278884,3
4H,-0.148561558708415,3
4V,0.38861185610338,3
3H,0.0325302261077844,3
3V,-0.232324738207171,3
4H,0.0229953590998043,3
4V,-0.367427527037773,3
3H,0.0343172570858283,3
3V,0.145326620169323,3
4H,-0.00113020606653621,3
4V,-0.116835525984095,3
3H,-0.0492889567265469,3
3V,0.137624156713147,3
4H,0.0126541232876712,3
4V,0.111437498677932,3
3H,-0.0427446419161677,3
3V,-0.363460847719124,3
4H,0.0356857889432485,3
4V,0.0132886612723658,3
3H,0.0192830203592814,3
3V,0.0199203179880478,3
4H,0.0282556409001957,3
4V,-0.0635068370874751,3
3H,-0.0144997939321357,3
3V,0.0646358800697211,3
4H,0.00114725684931507,3
4V,-0.1091104272167,3
3H,0.0298466300998004,3
3V,0.00652446546812749,3
4H,-0.113257894716243,3
4V,-0.173632006858847,3
3H,-0.0801503108183633,3
3V,-0.113722582231076,3
4H,0.0248962336594912,3
4V,0.0479544346719682,3
3H,0.100095854690619,3
3V,-0.243329124531872,3
4H,0.10180992221135,3
4V,-0.0167311211232604,3
3H,0.066264247744511,3
3V,0.193665799810757,3
4H,-0.110101725636008,3
4V,0.314446049383698,3
3H,0.0226009208782435,3
3V,-0.200391987818725,3
4H,-0.0111845174168297,3
4V,-0.082685973807157,3
3H,0.028943965988024,3
3V,-0.0295721067729084,3
4H,-0.0832922212328767,3
4V,0.0573071485884692,3
3H,0.108152741796407,3
3V,0.441783452420319,3
4H,-0.0335407150684932,3
4V,-0.232736300258449,3
3H,-0.0160489607185629,3
3V,-0.0601391721513944,3
4H,0.0186556266144814,3
4V,-0.00610303712723658,3
3H,-0.0875545961676647,3
3V,-0.222601060936255,3
4H,0.101630594422701,3
4V,0.22365184610338,3
3H,-0.109456399041916,3
3V,-0.0761450004681275,3
4H,-0.677166081311155,3
4V,-0.370032925914513,3
3H,0.0136840632335329,3
3V,0.0603628034163347,3
4H,0.0184762988258317,3
4V,-0.377764097872763,3
3H,0.040123582994012,3
3V,0.350543554332669,3
4H,0.228773996575343,3
4V,-0.0447224577733598,3
3H,-0.0149755223153693,3
3V,-0.336183565786853,3
4H,0.100369322309198,3
4V,-0.0382788022763419,3
3H,0.0196245689421158,3
3V,-0.169242230169323,3
4H,-0.061157194520548,3
4V,0.376350083767396,3
3H,-0.0114624511776447,3
3V,-0.150244034252988,3
4H,-0.0615098725048924,3
4V,0.279021127127237,3
3H,0.0868242526147704,3
3V,0.0249460388247012,3
4H,0.0320275020547945,3
4V,-0.238183952455268,3
3H,-0.153199013972056,3
3V,0.536531643555777,3
4H,-0.106234222994129,3
4V,-0.132012429930417,3
3H,-0.00970591560878243,3
3V,-0.0381061206573705,3
4H,0.141387565166341,3
4V,-0.296419779562624,3
3H,-0.000209645189620754,3
3V,-0.22845226249004,3
4H,0.00808126467710372,3
4V,0.275814482355865,3
3H,-0.0131945904191617,3
3V,0.209532024770916,3
4H,0.165704413307241,3
4V,0.0563050720974155,3
3H,-0.0321627349301397,3
3V,0.0819466962848606,3
4H,0.0470491931506849,3
4V,-0.39672459972167,3
3H,0.0242537720558882,3
3V,-0.0400484282270916,3
4H,-0.067828188258317,3
4V,0.277563561322068,3
3H,-0.08146771249501,3
3V,0.00787194134462151,3
4H,0.057408361741683,3
4V,0.212161369005964,3
3H,-0.0266613631137724,3
3V,-0.196992949571713,3
4H,0.0618198253424658,3
4V,-0.0798740864413519,3
3H,-0.038353302994012,3
3V,0.147705946942231,3
4H,-0.0400861793542074,3
4V,0.0703766553081511,3
3H,0.0705884967664671,3
3V,-0.140599263227092,3
4H,-0.123431757925636,3
4V,0.120067502882704,3
3H,-0.108145096447106,3
3V,0.160470549501992,3
4H,0.14167448962818,3
4V,-0.0837427090159046,3
3H,-0.105882337085828,3
3V,-0.0421971059760956,3
4H,-0.0642236997064579,3
4V,-0.189592352425447,3
3H,0.0668314623552894,3
3V,-0.134426366982072,3
4H,-0.0210296130136986,3
4V,0.222388622405567,3
3H,-0.0524360829540918,3
3V,0.0472522273207171,3
4H,0.0206820306262231,3
4V,0.457244985954274,3
3H,0.00473671017964072,3
3V,-0.15885695438247,3
4H,-0.0517723735812133,3
4V,-0.463821212286282,3
3H,-0.0434887299001996,3
3V,0.236578657679283,3
4H,-0.088630211741683,3
4V,-0.120540172405567,3
3H,-0.0168174450299401,3
3V,0.0841803499900398,3
4H,0.0414123229941292,3
4V,0.171871820874751,3
3H,0.0638673085828343,3
3V,-0.0898139899900398,3
4H,0.0409998690802348,3
4V,-0.255796205934394,3
3H,-0.0174578486227545,3
3V,-0.106220419243028,3
4H,-0.283768733757339,3
4V,0.00332862827037773,3
3H,0.0544991188822355,3
3V,-0.231177562798805,3
4H,0.0246332195694716,3
4V,0.073152103528827,3
3H,0.119698303712575,3
3V,0.162825597430279,3
4H,0.019534332778865,3
4V,-0.0181947601192843,3
3H,-0.0314003497005988,3
3V,0.23765906626494,3
4H,-0.0194634836594912,3
4V,-0.0242072190656064,3
3H,0.0941858443912175,3
3V,-0.343570404262948,3
4H,-0.134095783757339,3
4V,0.0552908492246521,3
3H,0.0470216445508982,3
3V,-0.221611698017928,3
4H,0.0954019425636008,3
4V,0.393415750069582,3
3H,0.0578902083832335,3
3V,0.160076018276892,3
4H,0.0213814090019569,3
4V,-0.0697925896222664,3
3H,0.128322405429142,3
3V,0.23188070124502,3
4H,-0.0877873711350294,3
4V,-0.372905545188867,3
3H,-0.0078030020758483,3
3V,0.129666765388446,3
4H,-0.101039694716243,3
4V,0.180046335765408,3
3H,0.0633183912175649,3
3V,-0.338775332450199,3
4H,0.174180640117417,3
4V,0.0156207665606362,3
3H,0.00590163481037924,3
3V,0.127251020348606,3
4H,-0.0772369195694716,3
4V,0.35381247250497,3
3H,0.0829086420758483,3
3V,-0.0488191608466135,3
4H,0.0032035488258317,3
4V,0.0294554953280318,3
3H,-0.0114197576047904,3
3V,-0.213581470159363,3
4H,0.0881989430528376,3
4V,-0.105023169771372,3
3H,-0.0521616242714571,3
3V,0.308110203645418,3
4H,0.082448498630137,3
4V,-0.144395666083499,3
3H,-0.111999716167665,3
3V,-0.211523838077689,3
4H,-0.0242515356164384,3
4V,0.00533278125248509,3
3H,-0.160334939720559,3
3V,-0.0696989672211155,3
4H,0.0947802728962818,3
4V,0.020327489473161,3
3H,-0.118092698922156,3
3V,0.0321507859661355,3
4H,0.0208852687866928,3
4V,0.365078241540755,3
3H,0.0672644971656687,3
3V,0.16365107814741,3
4H,0.0655139777886497,3
4V,-0.581149186411531,3
3H,-0.124161285349301,3
3V,0.303685384213147,3
4H,0.13253475,3
4V,0.0878127862524851,3
3H,0.0414897773253493,3
3V,-0.168708095587649,3
4H,0.00810517504892368,3
4V,-0.0776270058250497,3
3H,0.0107199094610778,3
3V,-0.15661116125498,3
4H,-0.0545041335616438,3
4V,0.299111242475149,3
3H,-0.0851027652694611,3
3V,-0.0748278731474104,3
4H,-0.0896942232876713,3
4V,0.376398669294235,3
3H,0.145601104271457,3
3V,-0.430312646384462,3
4H,0.0050984457925636,3
4V,0.0302571565208747,3
3H,-0.168629691017964,3
3V,0.147809132031873,3
4H,0.606623624853229,3
4V,-0.243637677842942,3
3H,-0.0291741848303393,3
3V,-0.272245228476096,3
4H,0.0573485858121331,3
4V,0.225917146292246,3
3H,0.0899530815968064,3
3V,-0.486421056304781,3
4H,-0.0261165446183953,3
4V,0.700227278866799,3
3H,-0.0733803299800399,3
3V,-0.170893191603586,3
4H,0.130562144324853,3
4V,0.188172265129225,3
3H,0.0373180053493014,3
3V,0.0210674933964143,3
4H,0.0983847614481409,3
4V,-0.20192700305169,3
3H,0.0225033355688623,3
3V,0.341117292908367,3
4H,-0.00885325616438356,3
4V,-0.0122369598906561,3
3H,0.0429169624750499,3
3V,-0.175233035079681,3
4H,0.0448016181996086,3
4V,0.143916923369781,3
3H,0.024192781237525,3
3V,-0.229004606205179,3
4H,-0.0430092223091977,3
4V,0.196935879532803,3
3H,-0.0300341553692615,3
3V,-1.86831573705179e-05,3
4H,-0.0486998908023483,3
4V,0.22856505750497,3
3H,0.0961680459880239,3
3V,-0.0571468045517928,3
4H,-0.130569003913894,3
4V,-0.115875961829026,3
3H,0.0209297724550898,3
3V,0.00101316773904382,3
4H,-0.0425429700587084,3
4V,-0.0639015944930418,3
3H,-0.076399375489022,3
3V,0.187966341035857,3
4H,0.139444847455969,3
4V,0.130501244771372,3
3H,0.0427644854291417,3
3V,-0.822203547131474,3
4H,-0.232893440117417,3
4V,0.14419021695825,3
3H,-0.00299082650698602,3
3V,0.159505465428287,3
4H,-0.00254091800391389,3
